Form ID Number|Committee ID|Date Received|Committee Expenditure ID|Support/Oppose|Nature of Expenditure|Expenditure Date|Amount|Expense Category|Expenditure Committee Name
363|99PAC00006|10/29/2002|99CAC00610|0|D|10/11/2002|1250|026|HAHN FOR COUNTY COMMISSIONER
364|99PAC00006|10/29/2002|99CAC00634|0|D|10/09/2002|500|026|JOHN STRAWN FOR CITY COUNCIL
365|99PAC00006|01/15/2003|99BQC00076|0|L|12/30/2002|-750|027|CITIZENS FOR FIRE SAFETY
366|99PAC00006|03/11/2003|99CAC00331|0|D|02/24/2003|1000|026|CITIZENS FOR SHOECRAFT
367|99PAC00006|03/11/2003|99CAC00643|0|D|02/24/2003|1000|026|KEVIN JOHNSON FOR CITY COUNCIL COMMITTEE
368|99PAC00006|03/11/2003|99PPC00055|0|D|01/10/2003|350|028|LANCASTER COUNTY DEMOCRATS
369|99PAC00006|03/11/2003|99PPC00055|0|D|02/24/2003|645|028|LANCASTER COUNTY DEMOCRATS
370|99PAC00006|03/11/2003|99CAC00003|0|D|02/11/2003|1000|026|SOUTHWEST VOTERS FOR COOK (DISTRICT 3)
371|99PAC00006|03/31/2003|99CAC00331|0|D|03/13/2003|4000|026|CITIZENS FOR SHOECRAFT
372|99PAC00006|03/31/2003|99CAC00643|0|D|03/20/2003|2000|026|KEVIN JOHNSON FOR CITY COUNCIL COMMITTEE
373|99PAC00006|04/29/2003|99CAC00385|0|D|03/28/2003|2000|026|ANNETTE MCROY FOR CITY COUNCIL
374|99PAC00006|04/29/2003|99BQC00076|0|D|04/01/2003|-87.27|026|CITIZENS FOR FIRE SAFETY
375|99PAC00006|04/29/2003|99CAC00642|0|D|03/28/2003|5000|026|SENG FOR MAYOR
376|99PAC00006|04/29/2003|99CAC00003|0|D|03/28/2003|1500|026|SOUTHWEST VOTERS FOR COOK (DISTRICT 3)
377|99PAC00006|06/16/2003|99CAC00643|0|D|05/01/2003|1000|026|KEVIN JOHNSON FOR CITY COUNCIL COMMITTEE
378|99PAC00006|02/03/2004|99CAC00642|0|D|06/24/2003|2500|026|SENG FOR MAYOR
379|99PAC00006|04/13/2004|99CAC00662|0|D|02/12/2004|100|026|HOWARD FOR LEGISLATURE
380|99PAC00006|04/13/2004|99PPC00055|0|D|03/11/2004|100|028|LANCASTER COUNTY DEMOCRATS
381|99PAC00006|04/13/2004|99PPC00003|0|D|02/12/2004|1000|028|NE DEMOCRATIC PARTY
382|99PAC00006|04/13/2004|99CAC00327|0|D|02/16/2004|500|026|SCHIMEK FOR LEGISLATURE
383|99PAC00006|10/13/2004|99PPC00003|0|D|06/21/2004|1000|028|NE DEMOCRATIC PARTY
384|99PAC00006|01/12/2005|99PPC00003|0|D|10/22/2004|1500|028|NE DEMOCRATIC PARTY
385|99PAC00007|03/09/1999|99CAC00007|0|D|02/10/1999|250|026|BOB STEPHENS FOR CITY COUNCIL
386|99PAC00007|03/09/1999|99CAC00004|0|D|02/10/1999|250|026|EDWARDS FOR CITY COUNCIL
387|99PAC00007|03/09/1999|99CAC00011|0|D|02/10/1999|250|026|JON CAMP FOR CITY COUNCIL COMMITTEE
388|99PAC00007|03/09/1999|99CAC00388|0|D|02/10/1999|250|026|KATT FOR SCHOOL BOARD
389|99PAC00007|03/09/1999|99CAC00008|0|D|02/10/1999|250|026|SVOBODA FOR COUNCIL COMMITTEE (DISSOLVED 06)
390|99PAC00007|03/30/1999|99CAC00007|0|D|03/22/1999|250|026|BOB STEPHENS FOR CITY COUNCIL
391|99PAC00007|03/30/1999|99CAC00004|0|D|03/22/1999|250|026|EDWARDS FOR CITY COUNCIL
392|99PAC00007|03/30/1999|99CAC00002|0|D|03/22/1999|10000|026|JOHNSON FOR MAYOR
393|99PAC00007|03/30/1999|99CAC00011|0|D|03/22/1999|250|026|JON CAMP FOR CITY COUNCIL COMMITTEE
394|99PAC00007|03/30/1999|99CAC00008|0|D|03/22/1999|250|026|SVOBODA FOR COUNCIL COMMITTEE (DISSOLVED 06)
395|99PAC00007|06/15/1999|99CAC00015|1|D|04/20/1999|1000|026|CURT DONALDSON FOR CITY COUNCIL
396|99PAC00007|06/15/1999|99CAC00010|1|D|04/20/1999|500|026|JERRY SELLENTIN FOR CITY COUNCIL
398|99PAC00007|04/11/2000|99CAC00463|0|D|03/22/2000|100|026|ART KNOX
399|99PAC00007|04/11/2000|99CAC00468|0|D|03/22/2000|250|026|BRESLOW FOR REGENT COMMITTEE
400|99PAC00007|04/11/2000|99CAC00318|0|D|02/09/2000|250|026|CAROL HUDKINS LEGISLATURE COMMITTEE
401|99PAC00007|04/11/2000|99CAC00456|0|D|03/22/2000|250|026|EDWARDS FOR LEGISLATURE
402|99PAC00007|04/11/2000|99CAC00410|0|D|02/09/2000|250|026|HEIER FOR COUNTY COMMISSIONER
403|99PAC00007|04/11/2000|99CAC00317|0|D|02/09/2000|250|026|HUDKINS COUNTY COMMISSIONER COMMITTEE
404|99PAC00007|04/11/2000|99CAC00461|0|D|03/22/2000|100|026|RON MELBYE
405|99PAC00007|04/11/2000|99CAC00086|0|D|02/09/2000|250|026|RAIKES FOR LEGISLATURE
406|99PAC00007|06/19/2000|99CAC00456|0|D|05/10/2000|250|026|EDWARDS FOR LEGISLATURE
407|99PAC00007|10/11/2000|99CAC00410|0|D|06/14/2000|500|026|HEIER FOR COUNTY COMMISSIONER
408|99PAC00007|10/31/2000|99BQC00047|0|D|10/04/2000|1000|026|SUPPORTERS OF AMBULANCE VALUE
409|99PAC00007|10/31/2000|99CAC00527|0|D|10/04/2000|100|026|TOM PRICE FOR NRD DISTRICT#5
410|99PAC00007|03/05/2001|99CAC00462|1|D|01/01/2001|100|026|EARL VISSER
411|99PAC00007|03/05/2001|99CAC00388|0|D|02/07/2001|250|026|KATT FOR SCHOOL BOARD
412|99PAC00007|03/05/2001|99CAC00008|0|D|01/24/2001|250|026|SVOBODA FOR COUNCIL COMMITTEE (DISSOLVED 06)
413|99PAC00007|03/27/2001|99CAC00388|0|D|03/06/2001|1000|026|KATT FOR SCHOOL BOARD
414|99PAC00007|06/12/2001|99CAC00542|0|D|04/17/2001|3000|026|FRIENDT FOR OUR FUTURE
415|99PAC00007|06/12/2001|99CAC00388|0|D|04/17/2001|1500|026|KATT FOR SCHOOL BOARD
416|99PAC00007|06/12/2001|99CAC00561|0|D|04/17/2001|500|026|NOLAN FOR SCHOOL BOARD
417|99PAC00007|06/12/2001|99CAC00546|0|D|04/17/2001|250|026|PRETTYMAN FOR SCHOOL BOARD
418|99PAC00007|06/12/2001|99CAC00008|0|D|04/17/2001|5000|026|SVOBODA FOR COUNCIL COMMITTEE (DISSOLVED 06)
419|99PAC00007|01/03/2002|99CAC00542|0|D|06/15/2001|1000|026|FRIENDT FOR OUR FUTURE
420|99PAC00007|01/03/2002|99CAC00535|0|D|06/15/2001|300|026|WERNER FOR CITY COUNCIL
421|99PAC00007|04/16/2002|99CAC00587|0|D|03/13/2002|250|026|AGENA FOR COUNTY ASSESSOR / REGISTER OF DEEDS
422|99PAC00007|04/16/2002|99CAC00207|0|D|02/13/2002|500|026|MIKE JOHANNS FOR GOVERNOR
423|99PAC00007|05/07/2002|99CAC00342|0|D|04/25/2002|250|026|WILSON FOR REGENT
424|99PAC00007|10/08/2002|99CAC00578|0|D|07/17/2002|250|026|SCHORR FOR COUNTY COMMISSIONER
425|99PAC00007|10/08/2002|99CAC00603|0|D|07/17/2002|250|026|STEVENS FOR COMMISSIONER
426|99PAC00007|10/08/2002|99CAC00592|0|D|07/17/2002|250|026|SUE KIRKLAND FOR CLERK OF THE DISTRICT COURT
427|99PAC00007|10/08/2002|99CAC00342|0|D|07/17/2002|250|026|WILSON FOR REGENT
428|99PAC00007|10/08/2002|99CAC00134|0|D|07/17/2002|250|026|WORKMAN FOR COUNTY COMMISSIONER
429|99PAC00007|10/08/2002|99CAC00554|0|D|07/17/2002|250|026|ZOZ FOR COUNTY COMMISSIONER
430|99PAC00007|01/15/2003|99CAC00587|0|D|10/28/2002|250|026|AGENA FOR COUNTY ASSESSOR / REGISTER OF DEEDS
431|99PAC00007|01/15/2003|99CAC00542|0|D|12/02/2002|2000|026|FRIENDT FOR OUR FUTURE
432|99PAC00007|01/15/2003|99CAC00625|0|D|10/28/2002|250|026|MEDCALF FOR COUNTY CLERK (2002)
433|99PAC00007|01/15/2003|99CAC00603|0|D|10/28/2002|250|026|STEVENS FOR COMMISSIONER
434|99PAC00007|03/11/2003|99CAC00542|0|D|01/22/2003|2500|026|FRIENDT FOR OUR FUTURE
435|99PAC00007|03/11/2003|99CAC00542|0|D|02/26/2003|2500|026|FRIENDT FOR OUR FUTURE
436|99PAC00007|04/01/2003|99CAC00641|0|D|03/07/2003|1500|026|BECK FOR CITY COUNCIL
437|99PAC00007|04/01/2003|99CAC00640|0|D|03/07/2003|2000|026|DONALDSON FOR CITY COUNCIL
438|99PAC00007|04/01/2003|99CAC00011|0|D|03/07/2003|1000|026|JON CAMP FOR CITY COUNCIL COMMITTEE
439|99PAC00007|04/01/2003|99CAC00635|0|D|03/07/2003|1000|026|STRAND FOR CITY COUNCIL
440|99PAC00007|04/29/2003|99CAC00641|0|D|04/17/2003|3000|026|BECK FOR CITY COUNCIL
441|99PAC00007|04/29/2003|99CAC00641|0|D|03/27/2003|500|026|BECK FOR CITY COUNCIL
442|99PAC00007|04/29/2003|99CAC00640|0|D|04/17/2003|3000|026|DONALDSON FOR CITY COUNCIL
443|99PAC00007|04/29/2003|99CAC00640|0|D|03/27/2003|500|026|DONALDSON FOR CITY COUNCIL
444|99PAC00007|04/29/2003|99CAC00542|0|D|04/15/2003|3000|026|FRIENDT FOR OUR FUTURE
445|99PAC00007|04/29/2003|99CAC00542|0|D|04/17/2003|1000|026|FRIENDT FOR OUR FUTURE
446|99PAC00007|04/29/2003|99CAC00316|0|D|04/09/2003|250|026|HOPPE FOR AIRPORT AUTHORITY
447|99PAC00007|04/29/2003|99CAC00011|0|D|04/17/2003|500|026|JON CAMP FOR CITY COUNCIL COMMITTEE
448|99PAC00007|04/29/2003|99CAC00635|0|D|04/17/2003|500|026|STRAND FOR CITY COUNCIL
449|99PAC00007|05/06/2004|99CAC00410|0|D|04/21/2004|250|026|HEIER FOR COUNTY COMMISSIONER
450|99PAC00007|05/06/2004|99CAC00317|0|D|04/21/2004|250|026|HUDKINS COUNTY COMMISSIONER COMMITTEE
451|99PAC00007|01/18/2005|99CAC00410|0|D|10/19/2004|1000|026|HEIER FOR COUNTY COMMISSIONER
452|99PAC00007|01/18/2005|99CAC00317|0|D|10/19/2004|500|026|HUDKINS COUNTY COMMISSIONER COMMITTEE
453|99PAC00007|01/18/2005|99BQC00096|0|D|10/19/2004|125|027|YES ON STREETS AND TRAILS
454|99PAC00008|03/09/1999|99CAC00006|0|D|02/21/1999|4000|026|CITIZENS FOR WESELY
455|99PAC00008|03/09/1999|99PPC00003|0|D|02/16/1999|600|028|NE DEMOCRATIC PARTY
456|99PAC00008|06/15/1999|99PPC00003|0|D|04/01/1999|1000|028|NE DEMOCRATIC PARTY
457|99PAC00008|02/02/2000|99CAC00307|0|D|12/28/1999|1500|026|BOB WICKERSHAM FOR LEGISLATURE
458|99PAC00008|02/02/2000|99CAC00152|0|D|12/28/1999|1500|026|BRUNING FOR LEGISLATURE
459|99PAC00008|02/02/2000|99CAC00279|0|D|12/28/1999|1500|026|DAN LYNCH FOR LEGISLATURE
460|99PAC00008|02/02/2000|99CAC00169|0|D|12/28/1999|1500|026|DWITE PEDERSEN FOR PUBLIC OFFICE
461|99PAC00008|02/02/2000|99CAC00311|0|D|12/28/1999|1500|026|HARTNETT FOR LEGISLATURE
462|99PAC00008|02/02/2000|99CAC00178|0|D|12/28/1999|1500|026|PEOPLE FOR PREISTER
463|99PAC00008|02/02/2000|99CAC00086|0|D|12/28/1999|1500|026|RAIKES FOR LEGISLATURE
464|99PAC00008|02/02/2000|99CAC00327|0|D|12/28/1999|1500|026|SCHIMEK FOR LEGISLATURE
465|99PAC00008|02/02/2000|99CAC00315|0|D|12/28/1999|1500|026|SOUTH OMAHANS FOR HILGERT
466|99PAC00008|04/11/2000|99PPC00042|0|D|01/24/2000|50|   |SARPY COUNTY DEMOCRATIC PARTY
467|99PAC00008|04/11/2000|99CAC00117|0|D|01/24/2000|500|026|THOMPSON FOR LEGISLATURE
468|99PAC00008|05/03/2000|99PPC00003|0|D|04/07/2000|1000|026|NE DEMOCRATIC PARTY
469|99PAC00008|10/11/2000|99CAC00413|0|D|09/07/2000|1500|026|HEWITT FOR LEGISLATURE
470|99PAC00008|10/11/2000|99PPC00003|0|D|09/24/2000|250|026|NE DEMOCRATIC PARTY
471|99PAC00008|10/11/2000|99CAC00474|0|D|09/29/2000|1500|026|PHIL ODOM FOR LEGISLATURE
472|99PAC00008|10/31/2000|99CAC00432|0|D|10/05/2000|1500|026|SCOTT KNUDSEN FOR STATE LEGISLATURE
473|99PAC00008|03/05/2001|99CAC00279|0|D|02/13/2001|500|026|DAN LYNCH FOR LEGISLATURE
474|99PAC00008|03/05/2001|99PPC00055|0|D|01/15/2001|280|026|LANCASTER COUNTY DEMOCRATS
475|99PAC00008|03/05/2001|99CAC00442|0|D|02/14/2001|10000|026|MICHAEL G. FAHEY FOR MAYOR
476|99PAC00008|03/05/2001|99CAC00191|0|D|02/14/2001|500|026|CONNEALY FOR LEGISLATURE
477|99PAC00008|03/27/2001|99PPC00023|0|D|03/08/2001|600|028|DOUGLAS COUNTY DEMOCRATIC PARTY
478|99PAC00008|06/26/2001|99PPC00003|0|D|05/10/2001|1200|028|NE DEMOCRATIC PARTY
479|99PAC00008|02/04/2002|99PPC00003|0|D|12/31/2001|750|028|NE DEMOCRATIC PARTY
480|99PAC00008|04/18/2002|99CAC00029|0|D|02/22/2002|500|026|BEUTLER FOR LEGISLATURE 
481|99PAC00008|04/18/2002|99CAC00034|0|D|03/25/2002|1000|026|BRANDT FOR MAYOR
482|99PAC00008|04/18/2002|99CAC00562|0|D|01/24/2002|1500|026|BRUNING FOR ATTORNEY GENERAL
483|99PAC00008|04/18/2002|99PPC00023|0|D|02/11/2002|500|028|DOUGLAS COUNTY DEMOCRATIC PARTY
484|99PAC00008|04/18/2002|99CAC00634|0|D|03/25/2002|1000|026|JOHN STRAWN FOR CITY COUNCIL
485|99PAC00008|04/18/2002|99PPC00055|0|D|02/09/2002|280|028|LANCASTER COUNTY DEMOCRATS
486|99PAC00008|04/18/2002|99PPC00003|0|D|03/27/2002|750|028|NE DEMOCRATIC PARTY
487|99PAC00008|06/28/2002|99CAC00029|0|D|05/01/2002|500|026|BEUTLER FOR LEGISLATURE 
488|99PAC00008|06/28/2002|99CAC00033|0|D|05/01/2002|500|026|BOURNE FOR LEGISLATURE
489|99PAC00008|06/28/2002|99CAC00096|0|D|05/01/2002|1000|026|COMMITTEE TO ELECT DEB SUTTLE TO STATE LEGISLATURE
490|99PAC00008|06/28/2002|99CAC00040|0|D|05/01/2002|1000|026|DENNIS BYARS FOR LEGISLATURE
491|99PAC00008|06/28/2002|99CAC00017|0|D|05/01/2002|1000|026|NORTH LINCOLN VOTERS FOR LANDIS
492|99PAC00008|06/28/2002|99CAC00080|1|D|05/01/2002|1000|026|PEDERSON FOR LEGISLATURE COMMITTEE
493|99PAC00008|06/28/2002|99CAC00605|0|D|05/01/2002|1000|026|PEOPLE FOR PENDRELL
494|99PAC00008|06/28/2002|99CAC00088|0|D|05/01/2002|1000|026|REDFIELD FOR LEGISLATURE
495|99PAC00008|06/28/2002|99CAC00090|0|D|05/01/2002|1000|026|ROBAK FOR LEGISLATURE
496|99PAC00008|06/28/2002|99CAC00584|0|D|05/01/2002|500|026|SYNOWIECKI FOR LEGISLATURE
497|99PAC00008|06/28/2002|99CAC00085|0|D|05/01/2002|1000|026|THE PRICE IS RIGHT FOR LEGISLATURE
498|99PAC00008|06/28/2002|99CAC00117|0|D|05/01/2002|1000|026|THOMPSON FOR LEGISLATURE
499|99PAC00008|10/08/2002|99CAC00634|0|D|09/11/2002|2500|026|JOHN STRAWN FOR CITY COUNCIL
500|99PAC00008|10/08/2002|99CAC00605|0|D|09/11/2002|1000|026|PEOPLE FOR PENDRELL
501|99PAC00008|10/08/2002|99CAC00090|0|D|09/11/2002|1000|026|ROBAK FOR LEGISLATURE
502|99PAC00008|10/29/2002|99CAC00034|0|D|10/08/2002|2500|026|BRANDT FOR MAYOR
503|99PAC00008|10/29/2002|99BQC00076|0|D|10/09/2002|5000|027|CITIZENS FOR FIRE SAFETY
504|99PAC00008|01/15/2003|99BQC00076|0|D|10/25/2002|5000|027|CITIZENS FOR FIRE SAFETY
505|99PAC00008|01/15/2003|99CAC00178|0|D|12/07/2002|1000|026|PEOPLE FOR PREISTER
506|99PAC00008|04/01/2003|99PPC00055|0|D|01/31/2003|350|026|LANCASTER COUNTY DEMOCRATS
507|99PAC00008|04/01/2003|99PPC00042|0|D|03/03/2003|150|026|SARPY COUNTY DEMOCRATIC PARTY
508|99PAC00008|04/01/2003|99CAC00642|0|D|03/27/2003|10000|026|SENG FOR MAYOR
509|99PAC00008|04/01/2003|99CAC00003|0|D|03/27/2003|2500|026|SOUTHWEST VOTERS FOR COOK (DISTRICT 3)
510|99PAC00008|06/17/2003|99PPC00043|0|D|05/27/2003|350|027|SARPY COUNTY REPUBLICAN PARTY
511|99PAC00008|06/22/2004|99BQC00094|0|D|05/01/2004|2000|027|SANDRA SCHROEDER
512|99PAC00008|06/22/2004|99CAC00562|0|D|04/27/2004|1000|026|BRUNING FOR ATTORNEY GENERAL
513|99PAC00008|06/22/2004|99CAC00104|0|D|04/30/2004|1000|026|STEVE SCHERR FOR LEGISLATURE
514|99PAC00008|10/13/2004|99CAC00636|0|D|09/20/2004|5000|026|RAY MOSSEY FOR LEGISLATURE
515|99PAC00008|10/26/2004|99CAC00679|0|D|10/18/2004|2500|026|COMMITTEE TO ELECT JOHN T. GREEN
516|99PAC00008|10/26/2004|99CAC00678|0|D|10/18/2004|250|026|COMMITTEE TO ELECT MARK MCCOLLEY
517|99PAC00008|10/26/2004|99CAC00662|0|D|10/18/2004|2500|026|HOWARD FOR LEGISLATURE
518|99PAC00008|10/26/2004|99CAC00051|0|D|10/18/2004|250|026|JOHN GREEN FOR OPPD COMMITTEE
519|99PAC00008|10/26/2004|99PPC00003|0|D|10/06/2004|10000|028|NE DEMOCRATIC PARTY
520|99PAC00008|10/26/2004|99CAC00104|0|D|10/18/2004|2500|026|STEVE SCHERR FOR LEGISLATURE
521|99PAC00009|03/30/1999|99CAC00096|0|D|03/18/1999|500|026|COMMITTEE TO ELECT DEB SUTTLE TO STATE LEGISLATURE
522|99PAC00009|02/01/2000|99CAC00152|0|D|10/22/1999|1000|026|BRUNING FOR LEGISLATURE
523|99PAC00009|02/01/2000|99CAC00059|0|D|09/13/1999|500|026|DAVE MAURSTAD FOR LT. GOVERNOR
524|99PAC00009|02/01/2000|99CAC00384|0|D|12/20/1999|500|026|QUANDAHL FOR LEGISLATURE
525|99PAC00009|04/12/2000|99CAC00276|0|D|03/30/2000|500|026|KRISTENSEN FOR LEGISLATURE
526|99PAC00009|04/12/2000|99CAC00416|0|D|01/11/2000|400|026|MATTHEW L. MONTAG
527|99PAC00009|04/12/2000|99CAC00428|0|D|01/11/2000|400|026|MIKE BOYLE FOR COUNTY BOARD
528|99PAC00009|05/03/2000|99CAC00416|0|D|04/30/2000|200|026|MATTHEW L. MONTAG
529|99PAC00009|06/19/2000|99CAC00528|0|D|06/12/2000|250|026|COMMITTEE TO ELECT CHRIS RODGERS
530|99PAC00009|06/19/2000|99CAC00456|0|D|04/27/2000|500|026|EDWARDS FOR LEGISLATURE
531|99PAC00009|06/19/2000|99CAC00500|0|D|04/27/2000|500|026|HOEGER FOR COUNTY BOARD
532|99PAC00009|10/10/2000|99CAC00156|0|D|09/28/2000|200|026|PATE FOR MILLARD SCHOOL BOARD
533|99PAC00009|10/10/2000|99CAC00117|0|D|07/27/2000|1000|026|THOMPSON FOR LEGISLATURE
534|99PAC00009|10/31/2000|99CAC00059|0|D|10/11/2000|500|026|DAVE MAURSTAD FOR LT. GOVERNOR
535|99PAC00009|10/31/2000|99CAC00500|0|D|10/04/2000|500|026|HOEGER FOR COUNTY BOARD
536|99PAC00009|10/31/2000|99CAC00273|0|D|10/16/2000|500|026|JONES FOR LEGISLATURE
537|99PAC00009|10/31/2000|99CAC00503|0|D|10/16/2000|500|026|MARBLE FOR METRO BOARD
538|99PAC00009|10/31/2000|99CAC00438|0|D|10/16/2000|500|026|MAXWELL FOR LEGISLATURE (NOW DOUGLAS COUNTY BOARD)
539|99PAC00009|10/31/2000|99CAC00502|0|D|10/20/2000|100|026|MCDONALD FOR LEGISLATURE COMMITTEE
540|99PAC00009|10/31/2000|99CAC00432|0|D|10/09/2000|500|026|SCOTT KNUDSEN FOR STATE LEGISLATURE
541|99PAC00009|01/17/2001|99CAC00033|0|D|12/21/2000|500|026|BOURNE FOR LEGISLATURE
542|99PAC00009|01/17/2001|99CAC00191|0|D|12/21/2000|250|026|CONNEALY FOR LEGISLATURE
543|99PAC00009|01/17/2001|99CAC00438|0|D|12/21/2000|250|026|MAXWELL FOR LEGISLATURE (NOW DOUGLAS COUNTY BOARD)
544|99PAC00009|01/17/2001|99PPC00003|0|D|12/04/2000|5000|028|NE DEMOCRATIC PARTY
545|99PAC00009|01/17/2001|99CAC00017|0|D|12/21/2000|500|026|NORTH LINCOLN VOTERS FOR LANDIS
546|99PAC00009|01/17/2001|99CAC00088|0|D|12/28/2000|500|026|REDFIELD FOR LEGISLATURE
547|99PAC00009|03/21/2001|99CAC00544|0|D|01/16/2001|500|026|COMMITTEE TO ELECT JIM VOKAL
548|99PAC00009|03/21/2001|99CAC00429|0|D|02/05/2001|200|026|ERDMAN FOR LEGISLATURE
549|99PAC00009|03/21/2001|99CAC00406|0|D|01/12/2001|1000|026|CLIFF HERD FOR CITY COUNCIL DISTRICT 6
550|99PAC00009|03/21/2001|99CAC00540|0|D|02/16/2001|1000|026|LIZ KARNES FOR REGENT
551|99PAC00009|03/21/2001|99CAC00224|0|D|02/16/2001|1000|026|MARC KRAFT ELECTION COMMITTEE
552|99PAC00009|03/21/2001|99CAC00547|0|D|01/08/2001|1000|026|THE COMMITTEE TO ELECT CHUCK SIGERSON
553|99PAC00009|03/28/2001|99CAC00552|0|D|03/09/2001|1000|026|CITIZENS FOR GERNANDT
554|99PAC00009|03/28/2001|99CAC00544|0|D|03/14/2001|500|026|COMMITTEE TO ELECT JIM VOKAL
555|99PAC00009|03/28/2001|99CAC00455|0|D|03/14/2001|2000|026|WINSTROM FOR CITY COUNCIL
556|99PAC00009|05/07/2001|99CAC00552|0|D|04/24/2001|1000|026|CITIZENS FOR GERNANDT
557|99PAC00009|05/07/2001|99CAC00251|0|D|03/23/2001|1000|026|FRIENDS OF DAUB FOR MAYOR OF OMAHA (DONT USE)
558|99PAC00009|05/07/2001|99CAC00547|0|D|04/24/2001|500|026|THE COMMITTEE TO ELECT CHUCK SIGERSON
559|99PAC00009|05/07/2001|99CAC00455|0|D|04/17/2001|1000|026|WINSTROM FOR CITY COUNCIL
560|99PAC00009|06/27/2001|99CAC00548|0|D|05/16/2001|1000|026|DAN WELCH FOR CITY COUNCIL
561|99PAC00009|06/27/2001|99CAC00526|0|D|05/16/2001|1000|026|FRANKLIN THOMPSON FOR CITY COUNCIL COMMITTEE
562|99PAC00009|06/27/2001|99CAC00207|0|D|06/04/2001|102|026|MIKE JOHANNS FOR GOVERNOR
563|99PAC00009|02/01/2002|99CAC00565|0|D|09/06/2001|1000|026|MINES FOR LEGISLATURE
564|99PAC00010|03/04/1999|99CAC00007|0|D|01/07/1999|1000|026|BOB STEPHENS FOR CITY COUNCIL
565|99PAC00010|03/04/1999|99CAC00011|0|D|02/05/1999|250|026|JON CAMP FOR CITY COUNCIL COMMITTEE
566|99PAC00010|03/04/1999|99CAC00008|0|D|02/05/1999|250|026|SVOBODA FOR COUNCIL COMMITTEE (DISSOLVED 06)
568|99PAC00010|05/12/1999|99CAC00015|0|D|04/22/1999|500|026|CURT DONALDSON FOR CITY COUNCIL
569|99PAC00010|06/10/1999|99CAC00002|0|D|04/22/1999|5000|026|JOHNSON FOR MAYOR
570|99PAC00010|01/26/2000|99CAC00006|0|D|11/17/1999|500|   |CITIZENS FOR WESELY
571|99PAC00010|03/01/2001|99CAC00331|0|D|02/26/2001|250|026|CITIZENS FOR SHOECRAFT
572|99PAC00010|03/01/2001|99CAC00388|0|D|02/26/2001|500|026|KATT FOR SCHOOL BOARD
573|99PAC00010|03/01/2001|99CAC00549|0|D|02/26/2001|500|026|LANGDON FOR CITY COUNCIL
574|99PAC00010|03/01/2001|99CAC00008|0|D|02/26/2001|500|026|SVOBODA FOR COUNCIL COMMITTEE (DISSOLVED 06)
575|99PAC00010|04/18/2001|99CAC00331|0|D|04/12/2001|1000|026|CITIZENS FOR SHOECRAFT
576|99PAC00010|04/18/2001|99CAC00542|0|D|04/12/2001|500|026|FRIENDT FOR OUR FUTURE
577|99PAC00010|04/18/2001|99CAC00545|0|D|04/12/2001|500|026|JON CARLSON FOR CITY COUNCIL
578|99PAC00010|04/18/2001|99CAC00388|0|D|04/12/2001|1000|026|KATT FOR SCHOOL BOARD
579|99PAC00010|04/18/2001|99PPC00031|0|D|04/12/2001|500|028|LANCASTER COUNTY REPUBLICAN PARTY
580|99PAC00010|04/18/2001|99CAC00207|0|D|04/12/2001|2000|026|MIKE JOHANNS FOR GOVERNOR
581|99PAC00010|04/18/2001|99CAC00008|0|D|04/12/2001|2000|026|SVOBODA FOR COUNCIL COMMITTEE (DISSOLVED 06)
582|99PAC00010|06/12/2001|99CAC00542|0|D|05/10/2001|1500|026|FRIENDT FOR OUR FUTURE
583|99PAC00010|06/12/2001|99CAC00008|0|D|05/10/2001|1000|026|SVOBODA FOR COUNCIL COMMITTEE (DISSOLVED 06)
584|99PAC00010|06/12/2001|99PAC00088|0|D|05/15/2001|500|026|WERNER ENTERPRISES, INC. PAC
585|99PAC00010|01/23/2002|99CAC00207|0|D|11/05/2001|1500|026|MIKE JOHANNS FOR GOVERNOR
586|99PAC00010|06/25/2002|99CAC00207|0|D|06/13/2002|2000|026|MIKE JOHANNS FOR GOVERNOR
587|99PAC00010|06/25/2002|99CAC00578|0|D|06/13/2002|500|026|SCHORR FOR COUNTY COMMISSIONER
588|99PAC00010|06/25/2002|99CAC00603|0|D|06/13/2002|1000|026|STEVENS FOR COMMISSIONER
589|99PAC00010|06/25/2002|99CAC00134|0|D|06/13/2002|500|026|WORKMAN FOR COUNTY COMMISSIONER
590|99PAC00010|10/07/2002|99CAC00603|1|D|09/19/2002|500|026|STEVENS FOR COMMISSIONER
591|99PAC00010|01/06/2003|99CAC00542|0|D|12/17/2002|1000|026|FRIENDT FOR OUR FUTURE
592|99PAC00010|03/11/2003|99CAC00641|0|D|02/13/2003|500|026|BECK FOR CITY COUNCIL
593|99PAC00010|03/11/2003|99CAC00331|0|D|02/13/2003|500|026|CITIZENS FOR SHOECRAFT
594|99PAC00010|03/11/2003|99CAC00640|0|D|02/13/2003|1000|026|DONALDSON FOR CITY COUNCIL
595|99PAC00010|03/11/2003|99CAC00542|0|D|02/13/2003|2500|026|FRIENDT FOR OUR FUTURE
596|99PAC00010|03/11/2003|99CAC00011|0|D|02/13/2003|500|026|JON CAMP FOR CITY COUNCIL COMMITTEE
597|99PAC00010|03/11/2003|99CAC00635|0|D|02/11/2003|500|026|STRAND FOR CITY COUNCIL
598|99PAC00010|03/11/2003|99CAC00635|0|D|02/13/2003|500|026|STRAND FOR CITY COUNCIL
599|99PAC00010|03/26/2003|99CAC00641|0|D|03/06/2003|500|026|BECK FOR CITY COUNCIL
