Committee Name|Committee ID|Date Received|Contributor ID|Contribution Date|Amount|Nature Of Contribution|Support/Oppose|Description|Microfilm Number|Contributor Name
JENSEN ASSOCIATES, INC.|99CUA00066|04/07/2006|05CAC00758|03/01/2006|22.02|I|0|fundraising|7250230|SORRENTINO FOR LEGISLATURE
JENSEN ASSOCIATES, INC.|99CUA00066|03/06/2006|05CAC00760|02/22/2006|19.12|I|0||7190243|KENT ROGERT FOR LEGISLATURE
JENSEN ASSOCIATES, INC.|99CUA00066|03/06/2006|99CAC00085|02/10/2006|24.62|I|0||7190243|THE PRICE IS RIGHT FOR LEGISLATURE
JENSEN ASSOCIATES, INC.|99CUA00066|03/06/2006|99CAC00584|02/07/2006|21.18|I|0||7190243|SYNOWIECKI FOR LEGISLATURE
JENSEN ASSOCIATES, INC.|99CUA00066|03/06/2006|05CAC00740|02/02/2006|23.41|I|0||7190243|PETE PIRSCH FOR LEGISLATURE
JENSEN ASSOCIATES, INC.|99CUA00066|11/10/2008|05CAC00740|10/15/2008|27.16|I|0|none|7840172|PETE PIRSCH FOR LEGISLATURE
JENSEN ASSOCIATES, INC.|99CUA00066|11/10/2008|07CAC01067|10/02/2008|100|I|0|none|7840172|SUSAN SCOTT FOR LEGISLATURE (DISSOLVED)
JENSEN ASSOCIATES, INC.|99CUA00066|05/02/2008|07CAC01047|04/01/2008|24.37|I|0|none|7750224|KURT GESCHWENDER FOR LEGISLATURE
JENSEN ASSOCIATES, INC.|99CUA00066|01/19/2007|05CAC00764|10/02/2006|23.56|I|0||7430225|FRIENDS FOR LYNNE ANDERSON
JENSEN ASSOCIATES, INC.|99CUA00066|09/08/2006|06CAC00807|08/01/2006|32.41|I|0||7350025|MCGILL FOR LEGISLATURE
JENSEN ASSOCIATES, INC.|99CUA00066|01/19/2007|99CAC00327|10/16/2006|29|I|0||7430225|SCHIMEK FOR LEGISLATURE
JENSEN ASSOCIATES, INC.|99CUA00066|05/08/2006|99CAC00670|04/03/2006|32.59|I|0|not given|7300120|LANGEMEIER FOR LEGISLATURE
JENSEN ASSOCIATES, INC.|99CUA00066|04/07/2006|99CAC00191|03/27/2006|100|I|0||7250230|CONNEALY FOR LEGISLATURE
JENSEN ASSOCIATES, INC.|99CUA00066|03/06/2006|05CAC00763|02/15/2006|27.64|I|0||7190243|HANSEN FOR LEGISLATURE
JENSEN ASSOCIATES, INC.|99CUA00066|03/06/2006|99CAC00662|02/14/2006|26.44|I|0||7190243|HOWARD FOR LEGISLATURE
JENSEN ASSOCIATES, INC.|99CUA00066|02/02/2006|99CAC00178|01/04/2006|21.19|I|0|contribution to cost of fundraiser|7150175|PEOPLE FOR PREISTER
JENSEN ASSOCIATES, INC.|99CUA00066|08/08/2007|99CAC00321|07/23/2007|100|I|0|None|7590056|RAMON JANSSEN FOR STATE LEGISLATURE
JENSEN ASSOCIATES, INC.|99CUA00066|08/08/2007|05CAC00744|07/23/2007|100|I|0|None|7590056|CONRAD FOR LEGISLATURE
JENSEN ASSOCIATES, INC.|99CUA00066|07/03/2007|99CAC00670|06/01/2007|39.26|I|0|Fundraiser|7580181|LANGEMEIER FOR LEGISLATURE
JENSEN ASSOCIATES, INC.|99CUA00066|07/03/2007|06CAC00853|06/01/2007|28.82|I|0|Fundraiser|7580181|NELSON FOR LEGISLATURE
JENSEN ASSOCIATES, INC.|99CUA00066|06/07/2007|99CAC00169|05/15/2007|22.3|I|0|Fundraiser|7580018|DWITE PEDERSEN FOR PUBLIC OFFICE
JENSEN ASSOCIATES, INC.|99CUA00066|06/07/2007|99CAC00584|05/15/2007|20.67|I|0|Fundraiser|7580018|SYNOWIECKI FOR LEGISLATURE
JENSEN ASSOCIATES, INC.|99CUA00066|06/07/2007|99CAC00569|05/15/2007|20.17|I|0|Fundraiser|7580018|VICKIE MCDONALD FOR LEGISLATURE
JENSEN ASSOCIATES, INC.|99CUA00066|06/07/2007|05CAC00740|05/01/2007|22.68|I|0|Fundraiser|7580018|PETE PIRSCH FOR LEGISLATURE
JENSEN ASSOCIATES, INC.|99CUA00066|06/07/2007|05CAC00738|05/01/2007|44.4|I|0|Fundraiser|7580018|SHANE OSBORN FOR STATE TREASURER
JENSEN ASSOCIATES, INC.|99CUA00066|01/04/2007|99CAC00648|12/01/2007|46.94|I|0|None|7420052|FISCHER FOR LEGISLATURE
JENSEN ASSOCIATES, INC.|99CUA00066|05/09/2007|05CAC00739|04/16/2007|27.93|I|0|Candidate share in fundraiser|7560227|WHITE FOR LEGISLATURE
JENSEN ASSOCIATES, INC.|99CUA00066|04/05/2007|05CAC00735|03/04/2007|17.85|I|0|Fundraiser for Candidate|7550081|ANNETTE DUBAS FOR LEGISLATURE
JENSEN ASSOCIATES, INC.|99CUA00066|04/05/2007|05CAC00722|03/01/2007|20.38|I|0|Fundraiser for Candidate|7550081|GOVERNOR HEINEMAN COMMITTEE
JENSEN ASSOCIATES, INC.|99CUA00066|05/09/2007|99CAC00430|04/16/2007|22.28|I|0|Candidate share in fundraiser|7560227|KRUSE FOR LEGISLATURE
JENSEN ASSOCIATES, INC.|99CUA00066|04/05/2007|05CAC00747|03/30/2007|18.95|I|0|Fundraiser for Candidate|7550081|LATHROP FOR LEGISLATURE
JENSEN ASSOCIATES, INC.|99CUA00066|04/05/2007|05CAC00733|03/30/2007|29.66|I|0|Fundraiser for Candidate|7550081|TOM CARLSON FOR LEGISLATURE
JENSEN ASSOCIATES, INC.|99CUA00066|04/05/2007|99CAC00258|03/15/2007|20.05|I|0|Fundraiser for Candidate|7550081|COMMITTEE TO ELECT LEO PAT ENGEL
JENSEN ASSOCIATES, INC.|99CUA00066|04/05/2007|99CAC00662|03/01/2007|25.61|I|0|Fundraiser for Candidate|7550081|HOWARD FOR LEGISLATURE
JENSEN ASSOCIATES, INC.|99CUA00066|04/05/2007|05CAC00760|03/01/2007|23.55|I|0|Fundraiser for candidate|7550081|KENT ROGERT FOR LEGISLATURE
JENSEN ASSOCIATES, INC.|99CUA00066|02/05/2007|05CAC00762|01/31/2007|19.66|I|0|Fundraiser|7450120|MARK CHRISTENSEN FOR LEGISLATURE
JENSEN ASSOCIATES, INC.|99CUA00066|02/05/2007|05CAC00744|01/19/2007|125|I|0|Fundraiser|7450120|CONRAD FOR LEGISLATURE
JENSEN ASSOCIATES, INC.|99CUA00066|02/05/2007|99CAC00565|01/15/2007|32.62|I|0|Fundraiser|7450120|MINES FOR LEGISLATURE
JENSEN ASSOCIATES, INC.|99CUA00066|12/06/2005|99CAC00583|11/29/2005|20.08|I|0|fundraiser|7100084|TONY OJEDA FOR LEGISLATURE
JENSEN ASSOCIATES, INC.|99CUA00066|12/06/2005|05CAC00725|11/22/2005|32.44|I|0|fundraiser|7100084|MUNGER FOR LEGISLATURE 
JENSEN ASSOCIATES, INC.|99CUA00066|12/06/2005|99CAC00430|11/17/2005|22.08|I|0|fundraiser|7100084|KRUSE FOR LEGISLATURE
JENSEN ASSOCIATES, INC.|99CUA00066|12/08/1999|99CAC00117|11/15/1999|42.5|I|0|                                                  |0000000|THOMPSON FOR LEGISLATURE
JENSEN ASSOCIATES, INC.|99CUA00066|12/08/1999|99CAC00311|11/15/1999|39.79|I|0|                                                  |0000000|HARTNETT FOR LEGISLATURE
JENSEN ASSOCIATES, INC.|99CUA00066|12/08/1999|99CAC00169|11/01/1999|55.56|I|0|                                                  |0000000|DWITE PEDERSEN FOR PUBLIC OFFICE
JENSEN ASSOCIATES, INC.|99CUA00066|12/08/1999|99CAC00040|11/01/1999|63.78|I|0|                                                  |0000000|DENNIS BYARS FOR LEGISLATURE
JENSEN ASSOCIATES, INC.|99CUA00066|11/03/1999|99CAC00384|10/15/1999|55.38|I|0|                                                  |5760142|QUANDAHL FOR LEGISLATURE
JENSEN ASSOCIATES, INC.|99CUA00066|07/02/1999|99CAC00090|06/01/1999|35.51|I|0|                                                  |5740082|ROBAK FOR LEGISLATURE
JENSEN ASSOCIATES, INC.|99CUA00066|07/02/1999|99CAC00226|06/01/1999|42.64|I|0|                                                  |5740082|KREMER FOR LEGISLATURE
JENSEN ASSOCIATES, INC.|99CUA00066|07/02/1999|99CAC00169|06/16/1999|28.5|I|0|                                                  |5740082|DWITE PEDERSEN FOR PUBLIC OFFICE
JENSEN ASSOCIATES, INC.|99CUA00066|07/02/1999|99CAC00318|06/16/1999|27.11|I|0|HELP PAY EXPENSES OF FUNDRAISERS                  |5740082|CAROL HUDKINS LEGISLATURE COMMITTEE
JENSEN ASSOCIATES, INC.|99CUA00066|06/04/1999|99CAC00191|05/03/1999|28.56|I|0|                                                  |5730099|CONNEALY FOR LEGISLATURE
JENSEN ASSOCIATES, INC.|99CUA00066|06/04/1999|99CAC00307|05/17/1999|39.51|I|0|HELP PAY EXPENSES OF FUNDRAISERS                  |5730099|BOB WICKERSHAM FOR LEGISLATURE
JENSEN ASSOCIATES, INC.|99CUA00066|05/04/1999|99CAC00315|04/15/1999|29.51|I|0|HELP PAY EXPENSES OF FUNDRAISERS                  |5720013|SOUTH OMAHANS FOR HILGERT
JENSEN ASSOCIATES, INC.|99CUA00066|05/04/1999|99CAC00274|04/01/1999|25.77|I|0|                                                  |5720013|SHELLEY KIEL FOR LEGISLATURE
JENSEN ASSOCIATES, INC.|99CUA00066|03/02/1999|99CAC00304|02/15/1999|28.4|I|0|                                                  |5620051|FRIENDS OF FLOYD VRTISKA
JENSEN ASSOCIATES, INC.|99CUA00066|03/02/1999|99CAC00117|02/15/1999|51.6|I|0|                                                  |5620051|THOMPSON FOR LEGISLATURE
JENSEN ASSOCIATES, INC.|99CUA00066|02/02/1999|99CAC00178|01/15/1999|31.9|I|0|                                                  |5580127|PEOPLE FOR PREISTER
JENSEN ASSOCIATES, INC.|99CUA00066|12/02/1998|99CAC00129|11/13/1998|21.95|I|0|                                                  |5530130|WILLHOFT FOR LEGISLATURE
JENSEN ASSOCIATES, INC.|99CUA00066|05/05/1998|99CAC00017|04/15/1998|29.96|I|0|                                                  |5360099|NORTH LINCOLN VOTERS FOR LANDIS
JENSEN ASSOCIATES, INC.|99CUA00066|05/05/1998|99CAC00086|04/01/1998|42.36|I|0|                                                  |5360099|RAIKES FOR LEGISLATURE
JENSEN ASSOCIATES, INC.|99CUA00066|05/05/1998|99CAC00105|04/01/1998|30.25|I|0|                                                  |5360099|SCHNEIDER FOR LEGISLATURE
JENSEN ASSOCIATES, INC.|99CUA00066|05/05/1998|99CAC00236|04/01/1998|71.36|I|0|                                                  |5360099|SCOTT MOORE COMMITTEE
JENSEN ASSOCIATES, INC.|99CUA00066|04/03/1998|99CAC00040|03/24/1998|47.51|I|0|                                                  |5310100|DENNIS BYARS FOR LEGISLATURE
JENSEN ASSOCIATES, INC.|99CUA00066|04/03/1998|99CAC00315|03/16/1998|48.26|I|0|                                                  |5310100|SOUTH OMAHANS FOR HILGERT
JENSEN ASSOCIATES, INC.|99CUA00066|02/05/1998|99CAC00025|01/02/1998|27.93|I|0|                                                  |5210058|BAKER FOR LEGISLATURE
JENSEN ASSOCIATES, INC.|99CUA00066|01/06/1998|99CAC00059|12/01/1997|24.23|I|0|                                                  |5150091|DAVE MAURSTAD FOR LT. GOVERNOR
JENSEN ASSOCIATES, INC.|99CUA00066|12/02/1997|99CAC00129|11/17/1997|26.23|I|0|                                                  |5140054|WILLHOFT FOR LEGISLATURE
JENSEN ASSOCIATES, INC.|99CUA00066|12/02/1997|99CAC00086|11/01/1997|43.92|I|0|                                                  |5140054|RAIKES FOR LEGISLATURE
JENSEN ASSOCIATES, INC.|99CUA00066|08/11/1997|99CAC00193|07/14/1997|23.5|I|0|                                                  |5120031|JIM D. CUDABACK FOR LEGISLATURE
JENSEN ASSOCIATES, INC.|99CUA00066|05/07/1997|99CAC00315|04/14/1997|49.01|I|0|                                                  |5080167|SOUTH OMAHANS FOR HILGERT
JENSEN ASSOCIATES, INC.|99CUA00066|07/05/1996|99CAC00178|06/07/1996|17.71|I|0|                                                  |4810051|PEOPLE FOR PREISTER
JENSEN ASSOCIATES, INC.|99CUA00066|07/05/1996|99CAC00279|06/07/1996|28.69|I|0|                                                  |4810051|DAN LYNCH FOR LEGISLATURE
JENSEN ASSOCIATES, INC.|99CUA00066|05/06/1996|99CAC00315|04/15/1996|68.63|I|0|                                                  |4760239|SOUTH OMAHANS FOR HILGERT
JENSEN ASSOCIATES, INC.|99CUA00066|04/03/1996|99CAC00176|03/20/1996|26.43|I|0|                                                  |4720105|PIRSCH FOR LEGISLATURE (OLD, DON\'T USE)
JENSEN ASSOCIATES, INC.|99CUA00066|04/03/1996|99CAC00141|03/01/1996|48.2|I|0|                                                  |4720105|MIKE AVERY FOR LEGISLATURE
JENSEN ASSOCIATES, INC.|99CUA00066|02/06/1996|99CAC00258|01/15/1996|47.37|I|0|                                                  |4620164|COMMITTEE TO ELECT LEO PAT ENGEL
JENSEN ASSOCIATES, INC.|99CUA00066|01/09/1996|99CAC00307|12/14/1995|54.77|I|0|                                                  |4590170|BOB WICKERSHAM FOR LEGISLATURE
JENSEN ASSOCIATES, INC.|99CUA00066|01/09/1996|99CAC00141|12/14/1995|33.02|I|0|                                                  |4590170|MIKE AVERY FOR LEGISLATURE
JENSEN ASSOCIATES, INC.|99CUA00066|01/09/1996|99CAC00147|12/14/1995|55.78|I|0|                                                  |4590170|BOHLKE FOR LEGISLATURE
JENSEN ASSOCIATES, INC.|99CUA00066|01/09/1996|99CAC00006|12/01/1995|68.73|I|0|                                                  |4590170|CITIZENS FOR WESELY
JENSEN ASSOCIATES, INC.|99CUA00066|08/08/1995|99CAC00304|07/03/1995|39.53|I|0|                                                  |4560236|FRIENDS OF FLOYD VRTISKA
JENSEN ASSOCIATES, INC.|99CUA00066|07/07/1995|99CAC00343|06/01/1995|43.65|I|0|                                                  |4560099|FRIENDS OF KEN WINSTON
JENSEN ASSOCIATES, INC.|99CUA00066|07/07/1995|99CAC00279|06/01/1995|30.22|I|0|                                                  |4560099|DAN LYNCH FOR LEGISLATURE
JENSEN ASSOCIATES, INC.|99CUA00066|07/07/1995|99CAC00327|06/01/1995|30.11|I|0|                                                  |4560099|SCHIMEK FOR LEGISLATURE
JENSEN ASSOCIATES, INC.|99CUA00066|06/05/1995|99CAC00321|05/16/1995|51.58|I|0|                                                  |4550128|RAMON JANSSEN FOR STATE LEGISLATURE
JENSEN ASSOCIATES, INC.|99CUA00066|05/03/1995|99CAC00176|04/17/1995|36.62|I|0|                                                  |4540066|PIRSCH FOR LEGISLATURE (OLD, DON\'T USE)
JENSEN ASSOCIATES, INC.|99CUA00066|04/06/1995|99CAC00141|03/15/1995|28.5|I|0|                                                  |4530081|MIKE AVERY FOR LEGISLATURE
JENSEN ASSOCIATES, INC.|99CUA00066|03/06/1995|99CAC00158|02/15/1995|81.31|I|0|                                                  |4440092|CITIZENS FOR LINDSAY
JENSEN ASSOCIATES, INC.|99CUA00066|03/06/1995|99CAC00145|02/15/1995|37.09|I|0|                                                  |4440092|BEUTLER FOR GOVERNOR
JENSEN ASSOCIATES, INC.|99CUA00066|12/05/1994|99CAC00017|11/15/1994|25.11|I|0|                                                  |4370244|NORTH LINCOLN VOTERS FOR LANDIS
JENSEN ASSOCIATES, INC.|99CUA00066|12/05/1994|99CAC00308|11/01/1994|31|I|0|                                                  |4370244|ERIC WILL FOR LEGISLATURE
JENSEN ASSOCIATES, INC.|99CUA00066|11/03/1994|99CAC00006|10/17/1994|30.27|I|0|                                                  |4360078|CITIZENS FOR WESELY
JENSEN ASSOCIATES, INC.|99CUA00066|09/02/1994|99CAC00345|08/03/1994|36.63|I|0|                                                  |4310156|RON WITHEM FOR LEGISLATURE COMMITTEE
JENSEN ASSOCIATES, INC.|99CUA00066|05/03/1994|99CAC00281|04/15/1994|33.81|I|0|                                                  |4250196|MCKENZIE FOR LEGISLATURE
JENSEN ASSOCIATES, INC.|99CUA00066|05/03/1994|99CAC00304|04/15/1994|21.49|I|0|                                                  |4250196|FRIENDS OF FLOYD VRTISKA
JENSEN ASSOCIATES, INC.|99CUA00066|05/03/1994|99CAC00290|04/15/1994|143.17|I|0|                                                  |4250196|BEN NELSON FOR GOVERNOR
JENSEN ASSOCIATES, INC.|99CUA00066|05/03/1994|99CAC00236|04/04/1994|47.3|I|0|                                                  |4250196|SCOTT MOORE COMMITTEE
JENSEN ASSOCIATES, INC.|99CUA00066|04/06/1994|99CAC00158|03/11/1994|24.99|I|0|                                                  |4210192|CITIZENS FOR LINDSAY
JENSEN ASSOCIATES, INC.|99CUA00066|04/06/1994|99CAC00141|03/11/1994|19.67|I|0|                                                  |4210192|MIKE AVERY FOR LEGISLATURE
JENSEN ASSOCIATES, INC.|99CUA00066|12/02/1993|99CAC00103|11/24/1993|29.8|I|0|                                                  |4020145|SCHELLPEPER FOR LEGISLATURE
JENSEN ASSOCIATES, INC.|99CUA00066|11/02/1993|99CAC00281|10/27/1993|50.92|I|0|                                                  |4010225|MCKENZIE FOR LEGISLATURE
JENSEN ASSOCIATES, INC.|99CUA00066|03/10/1993|99CAC00103|02/10/1993|27.63|I|0|                                                  |3890093|SCHELLPEPER FOR LEGISLATURE
JENSEN ASSOCIATES, INC.|99CUA00066|02/03/1993|99CAC00141|01/11/1993|18.47|I|0|                                                  |3850180|MIKE AVERY FOR LEGISLATURE
JENSEN ASSOCIATES, INC.|99CUA00066|01/07/1993|99CAC00344|12/16/1992|47.1|I|0|                                                  |3830203|KATHLEEN WITEK FOR LEGISLATURE
JENSEN ASSOCIATES, INC.|99CUA00066|01/07/1993|99CAC00145|12/11/1992|33.98|I|0|                                                  |3830203|BEUTLER FOR GOVERNOR
JENSEN ASSOCIATES, INC.|99CUA00066|10/07/1992|99CAC00307|09/21/1992|38|I|0|                                                  |3780168|BOB WICKERSHAM FOR LEGISLATURE
JENSEN ASSOCIATES, INC.|99CUA00066|05/05/1992|99CAC00307|04/17/1992|23.3|I|0|                                                  |3720062|BOB WICKERSHAM FOR LEGISLATURE
JENSEN ASSOCIATES, INC.|99CUA00066|01/06/1992|99CAC00147|12/18/1991|17.17|I|0|                                                  |3540150|BOHLKE FOR LEGISLATURE
KELLEY &  LEHAN PC|99CUA00067|12/11/2007|99PPC00023|12/05/2007|1055|I|0|Food & Beverages for event|7600249|DOUGLAS COUNTY DEMOCRATIC PARTY
KELLEY &  LEHAN PC|99CUA00067|12/11/2007|99CAC00528|12/05/2007|345.3|I|0|Food & Beverages for event; invitations|7600248|COMMITTEE TO ELECT CHRIS RODGERS
KELLEY &  LEHAN PC|99CUA00067|12/11/2007|05CAC00747|11/26/2007|219.68|I|0|Food & Beverages|7600247|LATHROP FOR LEGISLATURE
KELLEY &  LEHAN PC|99CUA00067|12/11/2007|07CAC01035|11/15/2007|253.87|I|0|Food & Beverages|7600244|NORDQUIST FOR LEGISLATURE
KELLEY &  LEHAN PC|99CUA00067|02/07/2006|99CAC00072|02/01/2006|582.69|I|0|refreshments for fundraiser|7160092|ROGER MORRISSEY FOR DOUGLAS COUNTY ASSESSOR
KELLEY &  LEHAN PC|99CUA00067|03/05/2007|05CAC00760|02/23/2007|23.55|I|0|fundraiser|7490034|KENT ROGERT FOR LEGISLATURE
KELLEY &  LEHAN PC|99CUA00067|11/09/2005|05CAC00739|11/02/2005|170.2|I|0|printing & postage|7090166|WHITE FOR LEGISLATURE
KELLEY &  LEHAN PC|99CUA00067|09/30/2005|99PPC00023|09/28/2005|330.43|I|0|Wine for Fall Frolic|7080185|DOUGLAS COUNTY DEMOCRATIC PARTY
KELLEY &  LEHAN PC|99CUA00067|05/10/2005|99CAC00442|04/26/2004|1284|I|0|Charter Boat for Fundraiser |7040190|MICHAEL G. FAHEY FOR MAYOR
KELLEY &  LEHAN PC|99CUA00067|03/10/2005|99CAC00442|03/11/2005|358.5|I|0|refreshments for fundraiser|6950207|MICHAEL G. FAHEY FOR MAYOR
KELLEY &  LEHAN PC|99CUA00067|11/03/2006|05CAC00740|10/20/2006|26.72|I|0|refreshments for fundraiser|7390220|PETE PIRSCH FOR LEGISLATURE
KELLEY &  LEHAN PC|99CUA00067|11/03/2006|05CAC00764|10/04/2006|23.56|I|0|refreshments for fundraiser|7390220|FRIENDS FOR LYNNE ANDERSON
KELLEY &  LEHAN PC|99CUA00067|11/03/2006|06CAC00824|10/19/2006|138.89|I|0|refreshments for fundraiser|7390220|CONNEALY FOR PSC
KELLEY &  LEHAN PC|99CUA00067|11/03/2006|99PPC00023|10/05/2006|650|I|0|refreshments for fundraiser|7390220|DOUGLAS COUNTY DEMOCRATIC PARTY
KELLEY &  LEHAN PC|99CUA00067|10/12/2006|05CAC00722|10/04/2006|1248.4|I|0|refreshments|7370091|GOVERNOR HEINEMAN COMMITTEE
KELLEY &  LEHAN PC|99CUA00067|09/21/2006|05CAC00741|09/11/2006|225.56|I|0|refreshments for fundraiser|7350179|GARRISON FOR LEGISLATURE
KELLEY &  LEHAN PC|99CUA00067|06/30/2006|99CAC00032|06/29/2006|907.99|I|0|fundraiser at Clancy\'s Pub|7330109|MARY ANN BORGESON FOR COUNTY BOARD
KELLEY &  LEHAN PC|99CUA00067|09/30/2005|99PPC00023|09/27/2005|333.99|I|0|Wine for Fall Frolic|7080185|DOUGLAS COUNTY DEMOCRATIC PARTY
KELLEY &  LEHAN PC|99CUA00067|11/09/2005|05CAC00739|11/03/2005|133.75|I|0|printing and postage|7090166|WHITE FOR LEGISLATURE
KELLEY &  LEHAN PC|99CUA00067|04/06/2006|05CAC00747|12/29/2005|202.02|I|0|refreshments|7250234|LATHROP FOR LEGISLATURE
KELLEY &  LEHAN PC|99CUA00067|04/06/2006|06CAC00890|04/05/2006|602.48|I|0|hyvee, unionist printing, us post office|7250235|FRIENDS FOR PAM TUSA
KELLEY &  LEHAN PC|99CUA00067|03/08/2006|05CAC00760|02/24/2006|176.55|I|0||7190244|KENT ROGERT FOR LEGISLATURE
KELLEY &  LEHAN PC|99CUA00067|10/05/2005|99PPC00023|09/29/2005|100.18|I|0|wine glass rental & wine for fall frolic event|0|DOUGLAS COUNTY DEMOCRATIC PARTY
KELLEY &  LEHAN PC|99CUA00067|12/15/2005|99CAC00662|12/13/2005|201|I|0|refreshments|7100128|HOWARD FOR LEGISLATURE
KELLEY &  LEHAN PC|99CUA00067|11/07/2005|99CAC00072|11/04/2005|230.75|I|0|refreshments for fundraiser|7090165|ROGER MORRISSEY FOR DOUGLAS COUNTY ASSESSOR
KELLEY &  LEHAN PC|99CUA00067|10/04/2006|05CAC00722|09/27/2006|401.31|I|0|POSTAGE|7360091|GOVERNOR HEINEMAN COMMITTEE
KELLEY &  LEHAN PC|99CUA00067|09/21/2006|05CAC00764|09/14/2006|122.78|I|0|refreshments for fundraiser|7350179|FRIENDS FOR LYNNE ANDERSON
KELLEY &  LEHAN PC|99CUA00067|02/13/2006|05CAC00722|02/08/2006|1131.99|I|0|refreshments for fundraiser|7170093|GOVERNOR HEINEMAN COMMITTEE
KELLEY &  LEHAN PC|99CUA00067|02/13/2006|99PPC00023|01/27/2006|205.48|I|0|awards for Truman dinner|7170093|DOUGLAS COUNTY DEMOCRATIC PARTY
KELLEY &  LEHAN PC|99CUA00067|12/07/2005|05CAC00722|12/05/2005|1131.99|I|0|refreshments and music|7100085|GOVERNOR HEINEMAN COMMITTEE
KELLEY &  LEHAN PC|99CUA00067|10/17/2005|05CAC00728|10/14/2005|0|I|0|Dup B-7 corrected by j.s.see letter 3-31-06|7090034|KLEINE FOR DOUGLAS COUNTY ATTORNEY 
KELLEY &  LEHAN PC|99CUA00067|10/05/2005|99PPC00023|10/03/2005|462.09|I|0|wine glass rental and wine for fall frolic event|0|DOUGLAS COUNTY DEMOCRATIC PARTY
KELLEY &  LEHAN PC|99CUA00067|01/06/2006|99CAC00032|12/22/2005|118.24|I|0|invitations to fundraiser|7110078|MARY ANN BORGESON FOR COUNTY BOARD
KELLEY &  LEHAN PC|99CUA00067|10/23/2006|06CAC00783|12/22/2006|271.19|I|0|printing|7100219|CAROL CASEY FOR LEGISLATURE 
KELLEY &  LEHAN PC|99CUA00067|10/04/2006|99PPC00023|09/28/2006|1159.05|I|0|REFRESHMENTS, SIGNAGE, POSTAGE, RAFFLE PRIZES|7360092|DOUGLAS COUNTY DEMOCRATIC PARTY
KELLEY &  LEHAN PC|99CUA00067|10/04/2006|05CAC00764|09/14/2006|238|I|0|POSTAGE|7360091|FRIENDS FOR LYNNE ANDERSON
KELLEY &  LEHAN PC|99CUA00067|02/02/2006|99PPC00023|01/30/2006|1563.29|I|0|laptop computer, software, carrying case|7150176|DOUGLAS COUNTY DEMOCRATIC PARTY
KELLEY &  LEHAN PC|99CUA00067|10/12/2005|99PPC00023|10/07/2005|605|I|0|food for wine tasting event|7090011|DOUGLAS COUNTY DEMOCRATIC PARTY
KELLEY &  LEHAN PC|99CUA00067|12/15/2005|99CAC00032|12/05/2005|99.59|I|0|postage|7100128|MARY ANN BORGESON FOR COUNTY BOARD
KELLEY &  LEHAN PC|99CUA00067|05/19/2005|99CAC00442|05/18/2005|675.08|I|0|River City Star food & refrehments for fundraiser |7050053|MICHAEL G. FAHEY FOR MAYOR
KELLEY &  LEHAN PC|99CUA00067|05/19/2005|99CAC00442|05/18/2005|114|I|0|Club Patricks food and refreshments for fundraiser|7050053|MICHAEL G. FAHEY FOR MAYOR
KELLEY &  LEHAN PC|99CUA00067|05/19/2005|99CAC00442|05/18/2005|1489|I|0|Clancys Pub food and refreshments for fundraiser |7050053|MICHAEL G. FAHEY FOR MAYOR
KELLEY &  LEHAN PC|99CUA00067|06/12/2007|99PPC00023|06/08/2007|1071.58|I|0|Computer & office furniture|7580103|DOUGLAS COUNTY DEMOCRATIC PARTY
KELLEY &  LEHAN PC|99CUA00067|03/22/2006|99CAC00662|03/20/2006|223.79|I|0||7220084|HOWARD FOR LEGISLATURE
KELLEY &  LEHAN PC|99CUA00067|09/23/2005|99PPC00023|09/21/2005|411.95|I|0|Wine for Fall Frolic Event|7080160|DOUGLAS COUNTY DEMOCRATIC PARTY
KELLEY &  LEHAN PC|99CUA00067|12/09/2005|99CAC00662|12/06/2005|130.24|I|0|postage|7100087|HOWARD FOR LEGISLATURE
KELLEY &  LEHAN PC|99CUA00067|05/09/2007|99CAC00709|04/25/2007|153.01|I|0|Fundraiser invitations, Postage|7560229|FRIENDS FOR JIM SUTTLE (DISSOLVED 12/11/2008)
KELLEY &  LEHAN PC|99CUA00067|05/09/2007|99CAC00709|04/25/2007|155.76|I|0|Fundraiser invitations, Postage|7560229|FRIENDS FOR JIM SUTTLE (DISSOLVED 12/11/2008)
KELLEY &  LEHAN PC|99CUA00067|04/09/2007|99PPC00023|04/05/2007|495.56|I|0|Relocation Expenses|7550174|DOUGLAS COUNTY DEMOCRATIC PARTY
KELLEY &  LEHAN PC|99CUA00067|03/26/2007|05CAC00747|03/23/2007|18.95|I|0||7530151|LATHROP FOR LEGISLATURE
KELLEY &  LEHAN PC|99CUA00067|02/07/2007|99PPC00023|01/25/2007|243.01|I|0|Truman Dinner|7450122|DOUGLAS COUNTY DEMOCRATIC PARTY
KELLEY &  LEHAN PC|99CUA00067|12/21/2006|06CAC00797|12/13/2006|108.27|I|0|Refreshments for fundraiser|7410197|COMMITTEE TO ELECT JOHN EWING 
KELLEY &  LEHAN PC|99CUA00067|12/21/2006|06CAC00890|12/15/2006|666.65|I|0|Refreshments for fundraiser|7410197|FRIENDS FOR PAM TUSA
KELLEY &  LEHAN PC|99CUA00067|11/02/2005|05CAC00728|10/24/2005|1203.2|I|0|refreshments for fundraiser|7090124|KLEINE FOR DOUGLAS COUNTY ATTORNEY 
KELLEY &  LEHAN PC|99CUA00067|01/26/2005|99CAC00442|01/25/2005|631.35|I|0|                                                  |6910165|MICHAEL G. FAHEY FOR MAYOR
